Data;Est_Pgto;Pagamento;Previsao;Liquidacao;Empenho;Tipo;Conta;Fonte;Unidade;Projeto_Atividade;Natureza;Fornecedor_Codigo;Fornecedor_Nome;Valor_Pago;Retencoes;Liquido
07/01/2018;;31/2018;468/2018;7540/2017;7666/2017;O;4120;00000;09.001;13.392.0005.2028;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;147,75;0,00;147,75
07/01/2018;;32/2018;518/2018;7708/2017;7830/2017;O;4120;00000;09.001;13.392.0005.2028;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;315,91;0,00;315,91
07/01/2018;;33/2018;435/2018;7474/2017;7600/2017;O;640;00000;04.001;04.123.0044.2031;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;718,95;0,00;718,95
07/01/2018;;34/2018;487/2018;7598/2017;7720/2017;O;640;00000;04.001;04.123.0044.2031;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.503,04;0,00;1.503,04
07/01/2018;;35/2018;451/2018;7503/2017;7629/2017;O;3010;00000;08.001;12.306.0039.2049;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;756,55;0,00;756,55
07/01/2018;;36/2018;501/2018;7642/2017;7764/2017;O;3010;00000;08.001;12.306.0039.2049;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.242,12;0,00;1.242,12
07/01/2018;;37/2018;433/2018;7470/2017;7596/2017;O;450;00000;03.001;04.122.0010.2037;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.650,42;0,00;1.650,42
07/01/2018;;38/2018;484/2018;7591/2017;7713/2017;O;450;00000;03.001;04.122.0010.2037;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;3.359,14;0,00;3.359,14
07/01/2018;;39/2018;470/2018;7544/2017;7670/2017;O;4310;00000;10.001;27.812.0011.2020;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;368,28;0,00;368,28
07/01/2018;;40/2018;520/2018;7715/2017;7837/2017;O;4310;00000;10.001;27.812.0011.2020;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;790,02;0,00;790,02
07/01/2018;;41/2018;474/2018;7551/2017;7677/2017;O;4930;00000;12.001;20.606.0017.2022;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;360,71;0,00;360,71
07/01/2018;;42/2018;524/2018;7728/2017;7850/2017;O;4930;00000;12.001;20.606.0017.2022;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;817,28;0,00;817,28
07/01/2018;;43/2018;472/2018;7548/2017;7674/2017;O;4560;00000;11.001;15.451.0043.2034;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;4.431,28;0,00;4.431,28
07/01/2018;;44/2018;522/2018;7722/2017;7844/2017;O;4560;00000;11.001;15.451.0043.2034;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;8.489,21;0,00;8.489,21
07/01/2018;;45/2018;476/2018;7554/2017;7680/2017;O;5080;00000;13.001;23.122.0013.2025;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;116,81;0,00;116,81
07/01/2018;;46/2018;526/2018;7733/2017;7855/2017;O;5080;00000;13.001;23.122.0013.2025;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;249,65;0,00;249,65
07/01/2018;;47/2018;444/2018;7491/2017;7617/2017;O;1820;00000;07.001;08.244.0018.2077;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;104,85;0,00;104,85
07/01/2018;;48/2018;495/2018;7624/2017;7746/2017;O;1820;00000;07.001;08.244.0018.2077;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;208,03;0,00;208,03
07/01/2018;;49/2018;447/2018;7496/2017;7622/2017;O;2350;00000;07.003;08.244.0018.2249;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;389,11;0,00;389,11
07/01/2018;;50/2018;498/2018;7631/2017;7753/2017;O;2350;00000;07.003;08.244.0018.2249;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;873,85;0,00;873,85
07/01/2018;;51/2018;449/2018;7499/2017;7625/2017;O;2610;00000;07.003;08.244.0018.2251;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;206,07;0,00;206,07
07/01/2018;;52/2018;500/2018;7635/2017;7757/2017;O;2610;00000;07.003;08.244.0018.2251;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;410,56;0,00;410,56
07/01/2018;;53/2018;429/2018;7462/2017;7588/2017;O;100;00000;02.001;04.122.0049.2076;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;243,27;0,00;243,27
07/01/2018;;54/2018;480/2018;7575/2017;7697/2017;O;100;00000;02.001;04.122.0049.2076;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;486,55;0,00;486,55
07/01/2018;;55/2018;431/2018;7465/2017;7591/2017;O;210;00000;02.002;04.062.0050.2003;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;676,14;0,00;676,14
07/01/2018;;56/2018;482/2018;7582/2017;7704/2017;O;210;00000;02.002;04.062.0050.2003;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.296,56;0,00;1.296,56
07/01/2018;;57/2018;455/2018;7510/2017;7636/2017;O;3290;00101;08.002;12.361.0033.2045;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;566,08;0,00;566,08
07/01/2018;;58/2018;505/2018;7658/2017;7780/2017;O;3290;00101;08.002;12.361.0033.2045;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.191,20;0,00;1.191,20
07/01/2018;;59/2018;465/2018;7535/2017;7661/2017;O;3850;00101;08.002;12.365.0034.2052;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;554,38;0,00;554,38
07/01/2018;;60/2018;515/2018;7699/2017;7821/2017;O;3850;00101;08.002;12.365.0034.2052;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.064,78;0,00;1.064,78
07/01/2018;;61/2018;458/2018;7517/2017;7643/2017;O;3440;00101;08.002;12.361.0035.2041;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;2.478,36;0,00;2.478,36
07/01/2018;;62/2018;508/2018;7670/2017;7792/2017;O;3440;00101;08.002;12.361.0035.2041;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;4.745,09;0,00;4.745,09
07/01/2018;;63/2018;461/2018;7523/2017;7649/2017;O;3540;00101;08.002;12.361.0036.2047;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;775,14;0,00;775,14
07/01/2018;;64/2018;511/2018;7679/2017;7801/2017;O;3540;00101;08.002;12.361.0036.2047;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.472,96;0,00;1.472,96
07/01/2018;;65/2018;462/2018;7526/2017;7652/2017;O;3660;00101;08.002;12.361.0037.2048;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;583,02;0,00;583,02
07/01/2018;;66/2018;512/2018;7685/2017;7807/2017;O;3660;00101;08.002;12.361.0037.2048;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.261,09;0,00;1.261,09
07/01/2018;;67/2018;456/2018;7511/2017;7637/2017;O;3300;00102;08.002;12.361.0033.2045;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;53,38;0,00;53,38
07/01/2018;;68/2018;506/2018;7659/2017;7781/2017;O;3300;00102;08.002;12.361.0033.2045;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;99,84;0,00;99,84
07/01/2018;;69/2018;466/2018;7536/2017;7662/2017;O;3860;00102;08.002;12.365.0034.2052;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;93,31;0,00;93,31
07/01/2018;;70/2018;516/2018;7700/2017;7822/2017;O;3860;00102;08.002;12.365.0034.2052;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;186,65;0,00;186,65
07/01/2018;;71/2018;459/2018;7518/2017;7644/2017;O;3450;00102;08.002;12.361.0035.2041;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;66,12;0,00;66,12
07/01/2018;;72/2018;509/2018;7671/2017;7793/2017;O;3450;00102;08.002;12.361.0035.2041;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;113,34;0,00;113,34
07/01/2018;;73/2018;463/2018;7530/2017;7656/2017;O;3750;00102;08.002;12.361.0038.2050;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;652,98;0,00;652,98
07/01/2018;;74/2018;513/2018;7690/2017;7812/2017;O;3750;00102;08.002;12.361.0038.2050;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.142,90;0,00;1.142,90
07/01/2018;;75/2018;453/2018;7506/2017;7632/2017;O;3150;00104;08.001;12.361.0040.2051;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;517,18;0,00;517,18
07/01/2018;;76/2018;503/2018;7649/2017;7771/2017;O;3150;00104;08.001;12.361.0040.2051;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;1.048,20;0,00;1.048,20
07/01/2018;;77/2018;413/2018;7078/2017;7181/2017;O;3300;00102;08.002;12.361.0033.2045;3.1.90.13.01.00;2465-1;CAIXA ECONOMICA FEDERAL;88,09;0,00;88,09
08/01/2018;;78/2018;552/2018;2109/2017;2228/2017;O;4050;00103;08.002;12.365.0048.2053;3.3.50.43.99.99;157-1;APMIF - ASSOCIAÇÃO DE PROTEÇÃO À MATERNIDADE,;1.000,00;0,00;1.000,00
09/01/2018;;79/2018;553/2018;7780/2017;7044/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;3.197,65;0,00;3.197,65
09/01/2018;;80/2018;554/2018;7781/2017;7042/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;2.993,15;0,00;2.993,15
09/01/2018;;81/2018;555/2018;7782/2017;7043/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;3.093,55;0,00;3.093,55
09/01/2018;;82/2018;556/2018;7779/2017;7045/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;1.390,50;0,00;1.390,50
09/01/2018;;83/2018;557/2018;5564/2017;5654/2017;O;3040;00000;08.001;12.306.0039.2049;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;736,16;0,00;736,16
09/01/2018;;84/2018;558/2018;4693/2017;3801/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.15.00;572-0;BONIN & FURLANETO LTDA;221,00;0,00;221,00
09/01/2018;;85/2018;559/2018;3909/2017;3799/2017;O;470;00000;03.001;04.122.0010.2037;3.3.90.30.07.12;572-0;BONIN & FURLANETO LTDA;58,50;0,00;58,50
09/01/2018;;86/2018;560/2018;3908/2017;3800/2017;O;470;00000;03.001;04.122.0010.2037;3.3.90.30.15.00;572-0;BONIN & FURLANETO LTDA;424,00;0,00;424,00
09/01/2018;;87/2018;561/2018;2510/2017;2458/2017;O;390;00000;03.001;04.122.0009.2036;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;189,35;0,00;189,35
09/01/2018;;88/2018;562/2018;2494/2017;2459/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;387,00;0,00;387,00
09/01/2018;;89/2018;563/2018;2352/2017;2461/2017;O;3040;00000;08.001;12.306.0039.2049;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;75,54;0,00;75,54
09/01/2018;;90/2018;564/2018;3910/2017;3802/2017;O;880;00000;06.001;10.122.0027.2006;3.3.90.30.07.12;572-0;BONIN & FURLANETO LTDA;170,50;0,00;170,50
09/01/2018;;91/2018;565/2018;6971/2017;5522/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.07.99;572-0;BONIN & FURLANETO LTDA;156,35;0,00;156,35
09/01/2018;;92/2018;566/2018;6771/2017;5331/2017;O;480;00000;03.001;04.122.0010.2037;3.3.90.39.11.00;20197-9;SIMPLISS SISTEMAS DE INFORMAÇÃO LTDA;1.826,76;0,00;1.826,76
09/01/2018;;93/2018;567/2018;5977/2017;6058/2017;O;600;00000;04.001;04.123.0012.2030;3.3.90.39.11.00;20197-9;SIMPLISS SISTEMAS DE INFORMAÇÃO LTDA;1.826,76;0,00;1.826,76
09/01/2018;;94/2018;568/2018;7404/2017;5331/2017;O;480;00000;03.001;04.122.0010.2037;3.3.90.39.11.00;20197-9;SIMPLISS SISTEMAS DE INFORMAÇÃO LTDA;1.826,76;0,00;1.826,76
10/01/2018;;95/2018;569/2018;78/2018;87/2018;O;304;00303;06.003;10.302.0020.2008;3.3.90.30.99.01;1161-4;ORTOPEDICA LONDRINA - IND. COM. APARELHOS;450,00;0,00;450,00
10/01/2018;;96/2018;570/2018;2109/2017;2228/2017;O;4050;00103;08.002;12.365.0048.2053;3.3.50.43.99.99;157-1;APMIF - ASSOCIAÇÃO DE PROTEÇÃO À MATERNIDADE,;3.000,00;0,00;3.000,00
10/01/2018;;97/2018;571/2018;3966/2016;4084/2016;O;400;00000;03.001;04.122.0009.2036;3.3.90.36.06.00;20841-8;JOSÉ CARLOS CUSTÓDIO;2.370,00;0,00;2.370,00
10/01/2018;;98/2018;572/2018;8014/2017;7558/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.01.99;21063-3;AUTO POSTO BOX 9 LTDA;42,00;0,00;42,00
10/01/2018;;99/2018;573/2018;8015/2017;7557/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.01.03;21063-3;AUTO POSTO BOX 9 LTDA;1.854,10;0,00;1.854,10
10/01/2018;;100/2018;574/2018;8018/2017;7562/2017;O;4590;00000;11.001;15.451.0043.2034;3.3.90.30.01.03;21063-3;AUTO POSTO BOX 9 LTDA;4.361,27;0,00;4.361,27
10/01/2018;;101/2018;575/2018;8016/2017;7559/2017;O;4590;00000;11.001;15.451.0043.2034;3.3.90.30.01.99;21063-3;AUTO POSTO BOX 9 LTDA;42,00;0,00;42,00
10/01/2018;;102/2018;576/2018;8017/2017;7561/2017;O;470;00000;03.001;04.122.0010.2037;3.3.90.30.01.03;21063-3;AUTO POSTO BOX 9 LTDA;1.006,58;0,00;1.006,58
10/01/2018;;103/2018;577/2018;8019/2017;7560/2017;O;3790;00140;08.002;12.361.0038.2050;3.3.90.30.01.03;21063-3;AUTO POSTO BOX 9 LTDA;1.438,22;0,00;1.438,22
10/01/2018;;104/2018;578/2018;5385/2017;5462/2017;O;480;00000;03.001;04.122.0010.2037;3.3.90.39.16.00;20744-6;NILSON JORGE DE LIMA;300,00;0,00;300,00
10/01/2018;;105/2018;579/2018;7995/2017;7571/2017;O;3790;00140;08.002;12.361.0038.2050;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;157,74;0,00;157,74
10/01/2018;;106/2018;580/2018;7996/2017;7578/2017;O;3790;00140;08.002;12.361.0038.2050;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;221,16;0,00;221,16
10/01/2018;;107/2018;581/2018;8007/2017;7577/2017;O;3190;00103;08.001;12.361.0040.2051;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;834,73;0,00;834,73
10/01/2018;;108/2018;582/2018;7997/2017;7573/2017;O;4590;00000;11.001;15.451.0043.2034;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;3.288,85;0,00;3.288,85
10/01/2018;;109/2018;583/2018;8005/2017;7564/2017;O;1860;00000;07.001;08.244.0018.2077;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;193,44;0,00;193,44
10/01/2018;;110/2018;584/2018;8004/2017;7565/2017;O;1860;00000;07.001;08.244.0018.2077;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;92,34;0,00;92,34
10/01/2018;;111/2018;585/2018;8003/2017;7579/2017;O;50;00000;02.001;04.122.0049.2001;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;326,72;0,00;326,72
10/01/2018;;112/2018;586/2018;8002/2017;7580/2017;O;4590;00000;11.001;15.451.0043.2034;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;1.660,29;0,00;1.660,29
10/01/2018;;113/2018;587/2018;8001/2017;7576/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;258,04;0,00;258,04
10/01/2018;;114/2018;588/2018;8000/2017;7575/2017;O;4150;00000;09.001;13.392.0005.2028;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;215,33;0,00;215,33
10/01/2018;;115/2018;589/2018;7999/2017;7574/2017;O;470;00000;03.001;04.122.0010.2037;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;1.204,39;0,00;1.204,39
10/01/2018;;116/2018;590/2018;8006/2017;7563/2017;O;1860;00000;07.001;08.244.0018.2077;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;199,21;0,00;199,21
10/01/2018;;117/2018;591/2018;7998/2017;7572/2017;O;4350;00000;10.001;27.812.0011.2020;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;659,53;0,00;659,53
10/01/2018;;118/2018;592/2018;8008/2017;7568/2017;O;920;00303;06.002;10.122.0027.2004;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;1.046,82;0,00;1.046,82
10/01/2018;;119/2018;593/2018;8011/2017;7570/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;2.727,68;0,00;2.727,68
10/01/2018;;120/2018;594/2018;8010/2017;7569/2017;O;1670;00303;06.003;10.302.0022.2008;3.3.90.30.01.03;19785-8;RUBENS GROTTO & CIA LTDA;882,44;0,00;882,44
10/01/2018;;121/2018;595/2018;8009/2017;7567/2017;O;920;00303;06.002;10.122.0027.2004;3.3.90.30.01.02;19785-8;RUBENS GROTTO & CIA LTDA;1.328,87;0,00;1.328,87
10/01/2018;;122/2018;596/2018;81/2018;90/2018;O;304;00303;06.003;10.302.0020.2008;3.3.90.30.04.00;20503-6;PIRILAMPO COMERCIO DE OXIGENIO LTDA;1.690,00;0,00;1.690,00
10/01/2018;;123/2018;597/2018;79/2018;88/2018;O;310;00303;06.003;10.302.0020.2008;3.3.90.39.50.30;19871-4;E S CHAVEZ & CIA. LTDA - EPP;77.000,00;770,00;76.230,00
10/01/2018;;124/2018;598/2018;80/2018;89/2018;O;310;00303;06.003;10.302.0020.2008;3.3.90.39.50.30;20714-4;DEBORA PIRES SILES & CIA .LTDA-EPP;12.256,00;245,12;12.010,88
10/01/2018;;125/2018;599/2018;96/2018;106/2018;O;585;00000;07.003;08.244.0034.2251;3.3.50.43.15.00;20135-9;CASA LAR DE FAXINAL;8.260,00;0,00;8.260,00
10/01/2018;;126/2018;600/2018;76/2018;85/2018;O;310;00303;06.003;10.302.0020.2008;3.3.90.39.50.30;987-3;ULTRAMED UNIDADE DE ULTRASSONOGRAFIA;199,00;0,00;199,00
10/01/2018;;127/2018;601/2018;6159/2017;6236/2017;O;480;00000;03.001;04.122.0010.2037;3.3.90.39.69.03;19295-3;MAPFRE SEGUROS GERAIS S/A;459,93;0,00;459,93
12/01/2018;;128/2018;602/2018;7798/2017;7342/2017;O;2950;01938;07.003;08.244.0018.2269;3.3.90.30.16.00;20581-8;PIMENTEL COMERCIO DE PAPELARIA EIRELI ME;1.692,90;0,00;1.692,90
12/01/2018;;129/2018;603/2018;109/2018;117/2018;O;78;00000;03.001;04.122.0005.2037;3.3.90.39.90.00;2484-8;PR/CC/IMPRESA NACIONAL;264,32;0,00;264,32
12/01/2018;;130/2018;604/2018;112/2018;120/2018;O;194;00504;09.001;15.451.0008.2034;3.3.90.30.54.00;19846-3;CONSORCIO PUBLICO INTERMUNICIPAL DE INOVACAO;9.805,00;0,00;9.805,00
15/01/2018;;131/2018;605/2018;652/2017;886/2017;O;480;00000;03.001;04.122.0010.2037;3.3.90.39.81.00;73-6;BANCO DO BRASIL S.A.;8,80;0,00;8,80
15/01/2018;;132/2018;606/2018;7561/2017;7683/2017;O;1330;00303;06.003;10.301.0026.2011;3.3.90.39.58.00;79-5;Oi S.A.;239,47;0,00;239,47
15/01/2018;;133/2018;607/2018;7741/2017;7863/2017;O;1770;00497;06.003;10.304.0030.2013;3.3.90.39.58.00;79-5;Oi S.A.;103,13;0,00;103,13
